 POST        USINA       JAN       FEV       MAR       ABR       MAI       JUN       JUL       AGO       SET       OUT       NOV       DEZ
 XXXX XXXXXXXXXXXX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX
MESPLAN =    8     ANOPLAN = 2011
  122              000171.00 000105.00 000198.00 000144.00 000079.00 000069.00 000054.00 000050.00 000048.00 000053.00 000062.00 000131.00
  123              000613.00 000306.00 000572.00 000383.00 000196.00 000168.00 000132.00 000112.00 000105.00 000121.00 000161.00 000363.00
  125              000747.00 000355.00 000677.00 000464.00 000249.00 000208.00 000160.00 000134.00 000117.00 000142.00 000215.00 000572.00
  126              000340.00 000340.00 000340.00 000340.00 000286.00 000232.00 000172.00 000129.00 000110.00 000166.00 000340.00 000340.00
  127              001389.00 000546.00 001119.00 000708.00 000376.00 000322.00 000262.00 000219.00 000200.00 000256.00 000467.00 001073.00
  129              001599.00 000724.00 001317.00 000898.00 000553.00 000454.00 000371.00 000316.00 000284.00 000358.00 000613.00 001288.00
  130              001721.00 000776.00 001408.00 000957.00 000595.00 000488.00 000400.00 000341.00 000307.00 000388.00 000670.00 001386.00
  131              000144.00 000144.00 000144.00 000144.00 000144.00 000123.00 000103.00 000088.00 000077.00 000093.00 000132.00 000144.00
  132              000039.00 000017.00 000035.00 000029.00 000018.00 000013.00 000009.00 000012.00 000010.00 000013.00 000020.00 000042.00
  134              000263.00 000074.00 000279.00 000132.00 000077.00 000064.00 000055.00 000046.00 000041.00 000057.00 000123.00 000223.00
  135              000208.00 000188.00 000159.00 000117.00 000089.00 000076.00 000067.00 000059.00 000060.00 000070.00 000109.00 000173.00
  141              001034.00 000331.00 000935.00 000538.00 000331.00 000287.00 000250.00 000208.00 000185.00 000266.00 000640.00 000989.00
  144              001763.00 000512.00 001528.00 000893.00 000529.00 000457.00 000401.00 000361.00 000313.00 000445.00 001075.00 001838.00
  145              000130.00 000134.00 000146.00 000138.00 000093.00 000074.00 000072.00 000074.00 000073.00 000083.00 000110.00 000090.00
  148              001533.00 000451.00 001329.00 000775.00 000463.00 000400.00 000351.00 000310.00 000270.00 000384.00 000926.00 001539.00
  149              000295.00 000128.00 000267.00 000179.00 000119.00 000107.00 000091.00 000063.00 000060.00 000083.00 000222.00 000290.00
