 PATAMAR DE DEFICIT
 NUMERO DE PATAMARES DE DEFICIT
 XXX
   1
 CUSTO DO DEFICIT
 NUM|NOME SSIS.|    CUSTO DE DEFICIT POR PATAMAR  | P.U. CORTE POR PATAMAR|
 XXX|XXXXXXXXXX| F|XXXX.XX XXXX.XX XXXX.XX XXXX.XX|X.XXX X.XXX X.XXX X.XXX|
 1   SUDESTE     0 7643.82 0000.00 0000.00 0000.00 1.000 0.000 0.000 0.000
 2   SUL         0 7643.82 0000.00 0000.00 0000.00 1.000 0.000 0.000 0.000
 3   NORDESTE    0 7643.82 0000.00 0000.00 0000.00 1.000 0.000 0.000 0.000
 4   NORTE       0 7643.82 0000.00 0000.00 0000.00 1.000 0.000 0.000 0.000
 11  NOFICT1     1
 999
 LIMITES DE INTERCAMBIO
 A   B   A->B    B->A
 XXX XXX XJAN. XXXFEV. XXXMAR. XXXABR. XXXMAI. XXXJUN. XXXJUL. XXXAGO. XXXSET. XXXOUT. XXXNOV. XXXDEZ.
2022                                              279.    319.    399.    475.    441.    556.    602.
2023      759.    693.    857.    858.    888.    854.    935.    936.   1047.    956.   1010.    978.
2024     1066.    932.    981.   1001.    908.    872.    998.    934.   1061.    982.   1010.    992.
2025     1066.    943.    981.    974.    908.    872.    998.    920.   1076.    982.   1010.   1006.
2026     1067.    941.   1031.    989.    910.    899.   1014.    935.   1079.    972.   1027.   1022.
   2    1  PCH
2022                                             1055.    897.    727.    799.   1079.    946.    773.
2023     1067.    962.    856.    688.    799.   1086.    923.    758.    832.   1122.    985.    802.
2024     1105.    989.    879.    727.    841.   1154.    985.    798.    875.   1177.   1034.    834.
2025     1164.   1042.    926.    746.    869.   1180.   1015.    823.    902.   1216.   1070.    873.
2026     1200.   1074.    955.    770.    888.   1207.   1030.    836.    916.   1229.   1082.    873.
   2    2  PCT
2022                                              543.    543.    575.    568.    532.    515.    382.
2023      390.    403.    366.    514.    554.    555.    559.    585.    579.    539.    523.    388.
2024      393.    403.    366.    514.    554.    555.    559.    585.    578.    539.    523.    388.
2025      393.    403.    366.    514.    554.    555.    559.    586.    578.    539.    523.    388.
2026      393.    403.    366.    514.    554.    555.    559.    586.    578.    539.    523.    388.
   2    3  EOL
2022                                              687.    723.    724.    776.    790.    773.    737.
2023      623.    549.    595.    652.    662.    687.    723.    724.    776.    790.    773.    737.
2024      623.    550.    592.    657.    662.    688.    722.    725.    776.    790.    773.    737.
2025      623.    550.    592.    654.    662.    688.    722.    726.    775.    790.    773.    737.
2026      623.    549.    594.    654.    663.    687.    722.    726.    776.    790.    773.    737.
   2    4  UFV
2022                                                1.      1.      2.      1.      1.      2.      2.
2023        2.      2.      2.      2.      1.      1.      1.      2.      1.      1.      2.      2.
2024        2.      2.      2.      2.      1.      1.      1.      2.      1.      2.      2.      2.
2025        2.      2.      2.      2.      1.      1.      1.      1.      1.      2.      2.      2.
2026        2.      2.      2.      2.      1.      1.      1.      1.      1.      1.      2.      2.
   3    1  PCH
2022                                               77.     80.     84.     74.     66.     89.     97.
2023       69.     77.     80.     86.     81.     77.     80.     84.     74.     66.     89.    104.
2024       75.     84.     87.     93.     88.     84.     88.     91.     81.     73.     96.    104.
2025       75.     84.     87.     93.     88.     84.     88.     91.     81.     73.     96.    104.
2026       75.     84.     87.     93.     88.     84.     88.     91.     81.     73.     96.    104.
   3    2  PCT
2022                                              325.    335.    372.    436.    449.    459.    457.
2023      468.    408.    391.    351.    343.    330.    341.    377.    445.    460.    471.    468.
2024      479.    408.    392.    351.    347.    334.    344.    381.    450.    465.    477.    474.
2025      485.    413.    396.    355.    347.    334.    344.    382.    450.    465.    477.    473.
2026      485.    413.    395.    355.    347.    334.    344.    382.    450.    466.    477.    473.
   3    3  EOL
2022                                             9123.  10350.  11858.  11839.  10238.   8948.   8198.
2023     7933.   5842.   5558.   6973.   8662.  10950.  12524.  14255.  14327.  12343.  10856.   9897.
2024     9317.   6741.   6244.   7589.   9476.  11780.  13258.  14868.  14665.  12600.  11027.  10010.
2025     9489.   6983.   6472.   7902.   9819.  12208.  14063.  15796.  15534.  13368.  11700.  10606.
2026     9931.   7177.   6616.   8112.  10112.  12501.  14101.  15840.  15603.  13438.  11732.  10635.
   3    4  UFV
2022                                              827.    873.    929.   1088.    950.   1038.   1046.
2023     1110.   1041.   1132.   1078.   1179.   1185.   1167.   1204.   1382.   1265.   1241.   1129.
2024     1263.   1191.   1228.   1286.   1299.   1307.   1340.   1290.   1517.   1372.   1317.   1217.
2025     1310.   1249.   1338.   1363.   1414.   1423.   1459.   1386.   1672.   1495.   1434.   1346.
2026     1391.   1325.   1410.   1398.   1431.   1476.   1495.   1421.   1693.   1500.   1469.   1379.
   4    1  PCH
2022                                              115.    103.     98.     93.    103.    125.    142.
2023      136.    155.    160.    151.    131.    115.    103.     98.     93.    103.    125.    142.
2024      136.    155.    160.    151.    131.    115.    103.     98.     93.    103.    125.    142.
2025      136.    155.    160.    151.    131.    115.    103.     98.     93.    103.    125.    142.
2026      136.    155.    160.    151.    131.    115.    103.     98.     93.    103.    125.    142.
   4    2  PCT
2022                                              187.    196.    186.    194.    173.    204.    176.
2023      189.    189.    188.    189.    204.    187.    196.    186.    194.    173.    204.    176.
2024      189.    189.    188.    189.    204.    187.    196.    186.    194.    173.    204.    176.
2025      189.    189.    188.    189.    204.    187.    196.    187.    194.    173.    204.    176.
2026      189.    189.    188.    189.    204.    187.    196.    187.    194.    173.    204.    176.
   4    3  EOL
2022                                              141.    164.    253.    328.    309.    305.    284.
2023      179.    127.     95.     90.     96.    141.    164.    253.    328.    309.    305.    284.
2024      179.    128.     94.     92.     96.    140.    164.    254.    328.    309.    305.    284.
2025      179.    128.     94.     91.     96.    140.    164.    255.    327.    309.    305.    284.
2026      179.    127.     94.     91.     95.    141.    164.    255.    328.    309.    305.    284.
   4    4  UFV
2022                                                1.      1.      1.      1.      1.      1.      1.
2023        1.      1.      1.      1.      1.      1.      1.      1.      1.      1.      1.      1.
2024        1.      1.      1.      1.      1.      1.      1.      1.      1.      1.      1.      1.
2025        1.      1.      1.      1.      1.      1.      1.      1.      1.      1.      1.      1.
2026        1.      1.      1.      1.      1.      1.      1.      1.      1.      1.      1.      1.
 999
